terrain_reference_id,dram_total_layers,dram_active_layers,bs,temperature_C,raw_stps
terrain-016776,10,10,1024,42.894,136.845
terrain-016777,10,10,1024,69.959,31046.9
terrain-016778,10,10,1024,89.968,26455.3
terrain-016779,10,10,1024,94.127,30809.5
terrain-016780,10,10,1024,42.742,242.285
terrain-016781,10,10,1024,93.807,31648
terrain-016782,10,10,1024,42.795,250.483
terrain-016783,10,10,1024,42.851,251.322
terrain-016784,10,10,1024,88.053,22815.7
terrain-016785,10,10,1024,87.716,23409.4
terrain-016786,10,10,1024,42.869,250.359
terrain-016787,10,10,1024,42.93,251.201
terrain-016788,10,10,1024,78.253,14383.7
terrain-016789,10,10,1024,43.008,243.036
terrain-016790,10,10,1024,85.078,34433
terrain-016791,10,10,1024,84.768,35321.6
terrain-016792,10,10,1024,42.894,417.383
terrain-016793,10,10,1024,85.137,35701.7
terrain-016794,10,10,1024,42.954,419.712
terrain-016795,10,10,1024,79.161,25005.3
terrain-016796,10,10,1024,77.81,24755
terrain-016797,10,10,1024,43.048,419.35
terrain-016798,10,10,1024,70.305,13829.8
terrain-016799,10,10,4,84.931,208.313
terrain-016800,10,10,4,42.685,1.23047
terrain-016801,10,10,4,100.052,106.647
terrain-016802,10,10,4,42.933,1.0666
terrain-016803,10,10,4,43.001,1.09373
terrain-016804,10,10,4,82.35,227.08
terrain-016805,10,10,4,94.34,147.862
terrain-016806,10,10,4,94.346,152.66
terrain-016807,10,10,4,42.786,1.19679
terrain-016808,10,10,4,42.849,1.23106
terrain-016809,10,10,4,96.211,157.118
terrain-016810,10,10,4,42.801,1.09372
terrain-016811,10,10,4,87.612,175.909
terrain-016812,10,10,4,88.274,181.871
terrain-016813,10,10,4,42.684,1.19624
terrain-016814,10,10,4,42.742,1.23049
terrain-016815,10,10,4,91.225,195.223
terrain-016816,10,10,4,42.736,1.23105
terrain-016817,10,10,4,73.458,354.014
terrain-016818,10,10,4,73.384,344.776
terrain-016819,10,10,4,42.729,3.15166
terrain-016820,10,10,4,73.02,338.447
terrain-016821,10,10,4,68.108,398.807
terrain-016822,10,10,4,98.537,130.83
terrain-016823,10,10,4,43.401,2.40071
terrain-016824,10,10,4,43.461,2.37679
terrain-016825,10,10,4,74.18,455.292
terrain-016826,10,10,4,92.266,208.554
terrain-016827,10,10,4,92.252,215.62
terrain-016828,10,10,4,42.9,2.50815
terrain-016829,10,10,4,42.966,2.52475
terrain-016830,10,10,4,92.404,213.692
terrain-016831,10,10,4,43.026,2.37673
terrain-016832,10,10,4,85.462,300.677
terrain-016833,10,10,4,86.56,311.806
terrain-016834,10,10,4,42.748,2.65971
terrain-016835,10,10,4,86.712,313.978
terrain-016836,10,10,4,42.809,2.67354
terrain-016837,10,10,4,86.303,311.524
terrain-016838,10,10,4,86.458,313.696
terrain-016839,10,10,4,42.735,2.52472
terrain-016840,10,10,4,85.094,299.361
terrain-016841,10,10,4,79.593,398.384
terrain-016842,10,10,4,79.172,386.198
terrain-016843,10,10,4,42.684,2.67344
terrain-016844,10,10,4,78.849,385.715
terrain-016845,10,10,4,79.474,310.543
terrain-016846,10,10,4,93.681,175.98
terrain-016847,10,10,4,93.679,181.806
terrain-016848,10,10,4,42.855,1.69369
terrain-016849,10,10,4,42.918,1.72851
terrain-016850,10,10,4,94.951,184.66
terrain-016851,10,10,4,42.844,1.46921
terrain-016852,10,10,4,86.819,226.273
terrain-016853,10,10,4,87.657,234.23
terrain-016854,10,10,4,42.707,1.69311
terrain-016855,10,10,4,87.65,237.566
terrain-016856,10,10,4,42.766,1.72791
terrain-016857,10,10,4,89.507,245.553
terrain-016858,10,10,4,89.495,249.024
terrain-016859,10,10,4,42.76,1.72849
terrain-016860,10,10,4,89.636,247.301
terrain-016861,10,10,4,83.019,279.963
terrain-016862,10,10,4,82.449,276.746
terrain-016863,10,10,4,42.686,1.72787
terrain-016864,10,10,4,84.281,292.366
terrain-016865,10,10,4,99.668,119.045
terrain-016866,10,10,4,43.042,1.44401
terrain-016867,10,10,4,43.113,1.46924
terrain-016868,10,10,4,68.554,388.952
terrain-016869,10,10,4,90.684,205.281
terrain-016870,10,10,4,90.665,212.235
terrain-016871,10,10,4,43.134,3.19548
terrain-016872,10,10,4,43.195,3.16205
terrain-016873,10,10,4,91.055,210.959
terrain-016874,10,10,4,42.991,2.37066
terrain-016875,10,10,4,83.51,295.231
terrain-016876,10,10,4,84.577,306.14
terrain-016877,10,10,4,42.694,2.6428
terrain-016878,10,10,4,84.766,308.27
terrain-016879,10,10,4,42.756,2.65456
terrain-016880,10,10,4,84.16,304.507
terrain-016881,10,10,4,84.353,306.639
terrain-016882,10,10,4,42.905,3.162
terrain-016883,10,10,4,83.391,294.018
terrain-016884,10,10,4,77.23,389.18
terrain-016885,10,10,4,76.953,377.597
terrain-016886,10,10,4,42.633,2.65446
terrain-016887,10,10,4,76.482,375.101
terrain-016888,10,10,4,71.703,443.383
terrain-016889,10,10,4,86.439,265.433
terrain-016890,10,10,4,87.417,275.026
terrain-016891,10,10,4,42.727,2.13698
terrain-016892,10,10,4,87.48,277.877
terrain-016893,10,10,4,42.786,2.16572
terrain-016894,10,10,4,88.404,282.742
terrain-016895,10,10,4,88.463,285.624
terrain-016896,10,10,4,42.78,2.16618
terrain-016897,10,10,4,88.195,280.328
terrain-016898,10,10,4,81.697,340.266
terrain-016899,10,10,4,81.16,333.001
terrain-016900,10,10,4,42.686,2.16566
terrain-016901,10,10,4,82.1,344.133
terrain-016902,10,10,4,99.614,126.759
terrain-016903,10,10,4,43.132,1.75447
terrain-016904,10,10,4,43.203,1.77378
terrain-016905,10,10,4,77.279,383.153
terrain-016906,10,10,4,93.357,194.888
terrain-016907,10,10,4,93.349,201.426
terrain-016908,10,10,4,42.913,2.13746
terrain-016909,10,10,4,42.978,2.16621
terrain-016910,10,10,4,94.382,203.314
terrain-016911,10,10,4,42.878,1.77375
terrain-016912,10,10,4,81.405,284.426
terrain-016913,10,10,4,82.424,294.904
terrain-016914,10,10,4,42.837,3.20237
terrain-016915,10,10,4,82.628,296.924
terrain-016916,10,10,4,42.899,3.17324
terrain-016917,10,10,4,82.33,293.962
terrain-016918,10,10,4,82.539,296.018
terrain-016919,10,10,4,42.874,3.14443
terrain-016920,10,10,4,81.676,282.98
terrain-016921,10,10,4,74.858,371.199
terrain-016922,10,10,4,74.703,360.712
terrain-016923,10,10,4,42.751,3.1731
terrain-016924,10,10,4,74.616,359.33
terrain-016925,10,10,4,69.354,420.282
terrain-016926,10,10,4,80.405,377.465
terrain-016927,10,10,4,79.938,367.176
terrain-016928,10,10,4,42.685,2.47965
terrain-016929,10,10,4,80.403,374.704
terrain-016930,10,10,4,98.937,129.55
terrain-016931,10,10,4,43.094,1.846
terrain-016932,10,10,4,43.165,1.86152
terrain-016933,10,10,4,75.371,429.091
terrain-016934,10,10,4,92.943,205.029
terrain-016935,10,10,4,92.93,211.953
terrain-016936,10,10,4,42.955,2.45957
terrain-016937,10,10,4,43.021,2.48011
terrain-016938,10,10,4,93.13,210.387
terrain-016939,10,10,4,42.825,1.86147
terrain-016940,10,10,4,85.849,288.259
terrain-016941,10,10,4,86.904,298.839
terrain-016942,10,10,4,42.74,2.4592
terrain-016943,10,10,4,87.026,301.285
terrain-016944,10,10,4,42.8,2.47973
terrain-016945,10,10,4,87.426,303.929
terrain-016946,10,10,4,87.545,306.373
terrain-016947,10,10,4,42.794,2.48007
terrain-016948,10,10,4,86.227,293.251
terrain-016949,10,10,1024,107.757,605.246
terrain-016950,10,10,1024,43.951,65.5812
terrain-016951,10,10,1024,97.611,1715.2
terrain-016952,10,10,1024,107.749,1210.35
terrain-016953,10,10,1024,109.993,1139.41
terrain-016954,10,10,1024,44.016,65.9749
terrain-016955,10,10,1024,44.758,88.6222
terrain-016956,10,10,1024,107.732,2420.15
terrain-016957,10,10,1024,109.267,2157.96
terrain-016958,10,10,1024,43.901,63.4481
terrain-016959,10,10,1024,93.663,1625.65
terrain-016960,10,10,1024,107.803,1183.96
terrain-016961,10,10,1024,43.374,38.5542
terrain-016962,10,10,1024,43.801,52.0404
terrain-016963,10,10,1024,107.77,2366.85
terrain-016964,10,10,1024,113.588,2235.02
terrain-016965,10,10,1024,43.261,37.1569
terrain-016966,10,10,1024,76.313,993.07
terrain-016967,10,10,1024,43.314,38.4194
terrain-016968,10,10,1024,79.408,1025.79
terrain-016969,10,10,1024,105.356,2186.05
terrain-016970,10,10,1024,42.877,21.586
terrain-016971,10,10,1024,63.98,591.785
terrain-016972,10,10,1024,42.935,22.324
terrain-016973,10,10,1024,67.591,603.249
terrain-016974,10,10,1024,42.995,22.3695
terrain-016975,10,10,1024,43.218,30.2809
terrain-016976,10,10,1024,76.336,29667.3
terrain-016977,10,10,1024,42.8,314.196
terrain-016978,10,10,1024,92.868,17130.7
terrain-016979,10,10,1024,42.747,119.455
terrain-016980,10,10,1024,92.378,17661.2
terrain-016981,10,10,1024,42.848,151.855
terrain-016982,10,10,1024,90.301,17860.2
terrain-016983,10,10,1024,42.639,114.403
terrain-016984,10,10,1024,42.69,118.17
terrain-016985,10,10,1024,89.961,14756.7
terrain-016986,10,10,1024,90.125,15654.4
terrain-016987,10,10,1024,42.661,109.21
terrain-016988,10,10,1024,42.714,112.814
terrain-016989,10,10,1024,42.772,113.984
terrain-016990,10,10,1024,86.284,12568.5
terrain-016991,10,10,1024,42.775,112.747
terrain-016992,10,10,1024,42.835,113.916
terrain-016993,10,10,1024,105.966,2181.33
terrain-016994,10,10,1024,43.139,55.7058
terrain-016995,10,10,1024,43.537,80.2666
terrain-016996,10,10,1024,105.936,4360.84
terrain-016997,10,10,1024,109.42,3577.58
terrain-016998,10,10,1024,43.081,57.4296
terrain-016999,10,10,1024,106.01,4486.74
terrain-017000,10,10,1024,70.527,1425.5
terrain-017001,10,10,1024,43.081,55.4248
terrain-017002,10,10,1024,74.146,1561.05
terrain-017003,10,10,1024,106.145,4214.84
terrain-017004,10,10,1024,42.874,40.9244
terrain-017005,10,10,1024,106.069,4332.06
terrain-017006,10,10,1024,63.659,979.093
terrain-017007,10,10,1024,42.877,38.4194
terrain-017008,10,10,1024,68.514,1163.27
terrain-017009,10,10,1024,42.939,38.5542
terrain-017010,10,10,1024,43.252,59.2891
terrain-017011,10,10,1024,102.817,3857.2
terrain-017012,10,10,1024,42.744,26.5889
terrain-017013,10,10,1024,61.57,707.769
terrain-017014,10,10,1024,42.808,27.2329
terrain-017015,10,10,1024,42.918,35.6737
terrain-017016,10,10,1024,42.73,29.1111
terrain-017017,10,10,1024,70.784,26732.9
terrain-017018,10,10,1024,85.278,21224.6
terrain-017019,10,10,1024,86.868,24102.3
terrain-017020,10,10,1024,42.65,170.923
terrain-017021,10,10,1024,86.854,24881.7
terrain-017022,10,10,1024,42.701,176.419
terrain-017023,10,10,1024,42.759,179.298
terrain-017024,10,10,1024,85.547,20131.7
terrain-017025,10,10,1024,85.339,20690.6
terrain-017026,10,10,1024,42.75,176.334
terrain-017027,10,10,1024,42.812,179.211
terrain-017028,10,10,1024,78.552,14232.8
terrain-017029,10,10,1024,42.889,179.039
terrain-017030,10,10,1024,103.41,7343.14
terrain-017031,10,10,1024,42.811,66.9568
terrain-017032,10,10,1024,103.361,7686.06
terrain-017033,10,10,1024,62.273,1519.07
terrain-017034,10,10,1024,42.862,69.2046
terrain-017035,10,10,1024,103.207,7898.77
terrain-017036,10,10,1024,64.481,1596.99
terrain-017037,10,10,1024,42.848,59.6875
terrain-017038,10,10,1024,43.04,82.2043
terrain-017039,10,10,1024,102.843,7146.63
terrain-017040,10,10,1024,42.743,48.9234
terrain-017041,10,10,1024,102.526,7335.9
terrain-017042,10,10,1024,61.534,1203.61
terrain-017043,10,10,1024,42.801,49.1422
terrain-017044,10,10,1024,42.897,61.4282
terrain-017045,10,10,1024,42.744,56.0906
terrain-017046,10,10,1024,96.059,5796.6
terrain-017047,10,10,1024,42.749,39.1488
terrain-017048,10,10,1024,42.85,52.0239
terrain-017049,10,10,1024,42.632,37.1494
terrain-017050,10,10,1024,42.69,39.0098
terrain-017051,10,10,1024,81.919,27803.6
terrain-017052,10,10,1024,81.742,28567.2
terrain-017053,10,10,1024,42.727,245.588
terrain-017054,10,10,1024,42.787,251.201
terrain-017055,10,10,1024,78.54,22312
terrain-017056,10,10,1024,42.837,251.022
terrain-017057,10,10,1024,99.086,11878.1
terrain-017058,10,10,1024,42.734,85.7948
terrain-017059,10,10,1024,98.662,12394.2
terrain-017060,10,10,1024,60.996,1956.96
terrain-017061,10,10,1024,42.792,86.47
terrain-017062,10,10,1024,98.435,12669.3
terrain-017063,10,10,1024,42.866,101.88
terrain-017064,10,10,1024,42.685,85.9732
terrain-017065,10,10,1024,96.896,10791.7
terrain-017066,10,10,1024,42.752,69.6304
terrain-017067,10,10,1024,96.54,11006.1
terrain-017068,10,10,1024,42.85,90.965
terrain-017069,10,10,1024,42.625,65.1437
terrain-017070,10,10,1024,42.678,67.3322
terrain-017071,10,10,1024,89.848,8367.74
terrain-017072,10,10,1024,42.653,63.4153
terrain-017073,10,10,1024,42.711,65.5472
terrain-017074,10,10,1024,42.771,65.9408
terrain-017075,10,10,1024,83.958,15102.8
terrain-017076,10,10,1024,42.827,150.007
terrain-017077,10,10,1024,84.301,15350.4
terrain-017078,10,10,1024,42.94,191.953
terrain-017079,10,10,1024,85.033,16115.9
terrain-017080,10,10,1024,42.718,144.873
terrain-017081,10,10,1024,42.771,149.829
terrain-017082,10,10,1024,79.033,11404
terrain-017083,10,10,1024,82.388,12808.5
terrain-017084,10,10,1024,42.735,134.945
terrain-017085,10,10,1024,42.791,139.556
terrain-017086,10,10,1024,42.849,139.765
terrain-017087,10,10,1024,71.618,7836.97
terrain-017088,10,10,1024,42.927,145.565
terrain-017089,10,10,1024,42.985,145.331
terrain-017090,10,10,1024,66.693,23177.5
terrain-017091,10,10,1024,77.015,17978.7
terrain-017092,10,10,1024,80.533,21046.3
terrain-017093,10,10,1024,42.792,249.239
terrain-017094,10,10,1024,42.846,257.716
terrain-017095,10,10,1024,42.902,258.245
terrain-017096,10,10,1024,77.113,15657.1
terrain-017097,10,10,1024,42.905,251.734
terrain-017098,10,10,1024,42.966,252.414
terrain-017099,10,10,1024,75.559,23825.2
terrain-017100,10,10,1024,75.37,24479.5
terrain-017101,10,10,1024,42.993,437.869
terrain-017102,10,10,1024,43.051,439.394
terrain-017103,10,10,1024,71.17,17049.9
terrain-017104,10,10,1024,43.113,422.758
terrain-017105,10,10,1024,70.631,25286
terrain-017106,10,10,1024,70.785,25573.7
terrain-017107,10,10,1024,43.223,676.726
terrain-017108,10,10,1024,66.67,16919.9
terrain-017109,10,10,1024,105.897,2268.58
terrain-017110,10,10,1024,43.167,58.687
terrain-017111,10,10,1024,43.589,85.318
terrain-017112,10,10,1024,105.836,4533.23
terrain-017113,10,10,1024,116.402,4248.82
terrain-017114,10,10,1024,43.115,60.8662
terrain-017115,10,10,1024,105.897,4599.16
terrain-017116,10,10,1024,71.713,1557.63
terrain-017117,10,10,1024,43.109,58.5269
terrain-017118,10,10,1024,75.228,1674.44
terrain-017119,10,10,1024,103.702,4214.18
terrain-017120,10,10,1024,42.889,42.6399
terrain-017121,10,10,1024,104.339,4323.44
terrain-017122,10,10,1024,64.02,1039.4
terrain-017123,10,10,1024,42.889,39.8846
terrain-017124,10,10,1024,69,1224.71
terrain-017125,10,10,1024,42.951,39.959
terrain-017126,10,10,1024,43.277,61.9996
terrain-017127,10,10,1024,101.106,3835.81
terrain-017128,10,10,1024,42.749,27.283
terrain-017129,10,10,1024,61.597,730.289
terrain-017130,10,10,1024,42.813,27.9269
terrain-017131,10,10,1024,42.922,36.6381
terrain-017132,10,10,1024,42.737,29.9695
terrain-017133,10,10,1024,67.962,28716.9
terrain-017134,10,10,1024,83.34,22673.9
terrain-017135,10,10,1024,85.214,25841.5
terrain-017136,10,10,1024,42.676,205.447
terrain-017137,10,10,1024,85.189,26684.6
terrain-017138,10,10,1024,42.728,212.223
terrain-017139,10,10,1024,42.785,214.344
terrain-017140,10,10,1024,81.506,19951.1
terrain-017141,10,10,1024,81.298,20504.3
terrain-017142,10,10,1024,42.788,212.097
terrain-017143,10,10,1024,42.849,214.216
terrain-017144,10,10,1024,75.859,14094.7
terrain-017145,10,10,1024,42.944,214.003
terrain-017146,10,10,1024,103.067,7845.73
terrain-017147,10,10,1024,42.831,71.675
terrain-017148,10,10,1024,103.052,8022.17
terrain-017149,10,10,1024,62.726,1670.04
terrain-017150,10,10,1024,42.883,74.1092
terrain-017151,10,10,1024,102.911,8144.17
terrain-017152,10,10,1024,64.873,1715.86
terrain-017153,10,10,1024,42.861,63.1233
terrain-017154,10,10,1024,43.061,87.5107
terrain-017155,10,10,1024,100.013,7123.27
terrain-017156,10,10,1024,42.752,51.3244
terrain-017157,10,10,1024,100.285,7300.01
terrain-017158,10,10,1024,61.656,1269.51
terrain-017159,10,10,1024,42.809,51.4476
terrain-017160,10,10,1024,42.906,64.3426
terrain-017161,10,10,1024,42.757,59.364
terrain-017162,10,10,1024,94.151,5748.48
terrain-017163,10,10,1024,42.754,40.5992
terrain-017164,10,10,1024,42.854,54.1006
terrain-017165,10,10,1024,42.636,38.5588
terrain-017166,10,10,1024,42.695,40.5224
terrain-017167,10,10,1024,79.611,30149
terrain-017168,10,10,1024,79.417,30974.6
terrain-017169,10,10,1024,42.775,320.969
terrain-017170,10,10,1024,42.835,325.842
terrain-017171,10,10,1024,74.268,22095.8
terrain-017172,10,10,1024,42.902,325.535
terrain-017173,10,10,1024,98.311,12701.3
terrain-017174,10,10,1024,42.749,93.463
terrain-017175,10,10,1024,97.973,13010.1
terrain-017176,10,10,1024,61.162,2138.52
terrain-017177,10,10,1024,42.806,93.872
terrain-017178,10,10,1024,97.798,13170
terrain-017179,10,10,1024,42.879,110.158
terrain-017180,10,10,1024,42.7,93.911
terrain-017181,10,10,1024,93.664,10714.4
terrain-017182,10,10,1024,42.761,74.3511
terrain-017183,10,10,1024,93.751,10913.1
terrain-017184,10,10,1024,42.86,97.5053
terrain-017185,10,10,1024,42.632,69.601
terrain-017186,10,10,1024,42.686,71.9657
terrain-017187,10,10,1024,87.61,8267.82
terrain-017188,10,10,1024,42.662,67.6353
terrain-017189,10,10,1024,42.721,69.9337
terrain-017190,10,10,1024,42.781,70.1627
terrain-017191,10,10,1024,73.476,32273.9
terrain-017192,10,10,1024,73.365,32478
terrain-017193,10,10,1024,42.871,440.37
terrain-017194,10,10,1024,68.168,21663.3
terrain-017195,10,10,1024,91.515,18332.1
terrain-017196,10,10,1024,42.762,134.058
terrain-017197,10,10,1024,91.158,18651.7
terrain-017198,10,10,1024,42.865,171.011
terrain-017199,10,10,1024,89.258,18794.7
terrain-017200,10,10,1024,42.654,128.902
terrain-017201,10,10,1024,42.706,133.226
terrain-017202,10,10,1024,86.325,14590.4
terrain-017203,10,10,1024,86.924,15544.4
terrain-017204,10,10,1024,42.678,122.345
terrain-017205,10,10,1024,42.732,126.455
terrain-017206,10,10,1024,42.79,127.205
terrain-017207,10,10,1024,83.778,12459
terrain-017208,10,10,1024,42.8,126.382
terrain-017209,10,10,1024,42.86,127.132
terrain-017210,10,10,1024,100.6,7786.13
terrain-017211,10,10,1024,42.845,74.2894
terrain-017212,10,10,1024,101.25,7946.59
terrain-017213,10,10,1024,63.004,1754.72
terrain-017214,10,10,1024,42.897,76.8283
terrain-017215,10,10,1024,101.447,8059.47
terrain-017216,10,10,1024,65.111,1779.46
terrain-017217,10,10,1024,42.87,64.9916
terrain-017218,10,10,1024,43.076,90.4223
terrain-017219,10,10,1024,98.385,7046.49
terrain-017220,10,10,1024,42.758,52.6168
terrain-017221,10,10,1024,98.989,7219.51
terrain-017222,10,10,1024,61.714,1305.24
terrain-017223,10,10,1024,42.816,52.6846
terrain-017224,10,10,1024,42.912,65.9061
terrain-017225,10,10,1024,42.767,61.1504
terrain-017226,10,10,1024,92.484,5615.2
terrain-017227,10,10,1024,42.759,41.3646
terrain-017228,10,10,1024,42.859,55.197
terrain-017229,10,10,1024,42.641,39.3034
terrain-017230,10,10,1024,42.7,41.3227
terrain-017231,10,10,1024,76.844,29287.3
terrain-017232,10,10,1024,76.653,30089.5
terrain-017233,10,10,1024,42.826,379.076
terrain-017234,10,10,1024,76.703,30231
terrain-017235,10,10,1024,42.886,382.618
terrain-017236,10,10,1024,72.752,21727.8
terrain-017237,10,10,1024,71.952,21770.6
terrain-017238,10,10,1024,42.967,382.338
terrain-017239,10,10,1024,66.756,12893.3
terrain-017240,10,10,1024,95.565,12513.7
terrain-017241,10,10,1024,42.761,97.8297
terrain-017242,10,10,1024,95.751,12796.1
terrain-017243,10,10,1024,61.29,2238.22
terrain-017244,10,10,1024,42.818,98.0642
terrain-017245,10,10,1024,95.846,12942
terrain-017246,10,10,1024,42.89,114.812
terrain-017247,10,10,1024,42.713,98.4505
terrain-017248,10,10,1024,91.884,10541.8
terrain-017249,10,10,1024,42.769,76.9626
terrain-017250,10,10,1024,92.214,10734.2
terrain-017251,10,10,1024,42.868,101.141
terrain-017252,10,10,1024,42.639,72.0694
terrain-017253,10,10,1024,42.693,74.5325
terrain-017254,10,10,1024,85.664,7995.08
terrain-017255,10,10,1024,42.671,69.9602
terrain-017256,10,10,1024,42.731,72.3518
terrain-017257,10,10,1024,42.79,72.4805
terrain-017258,10,10,1024,70.795,31315.1
terrain-017259,10,10,1024,70.814,31529.8
terrain-017260,10,10,1024,42.952,550.838
terrain-017261,10,10,1024,66.881,21327.7
terrain-017262,10,10,1024,88.585,17911.5
terrain-017263,10,10,1024,42.776,142.775
terrain-017264,10,10,1024,88.605,18199.2
terrain-017265,10,10,1024,42.881,182.494
terrain-017266,10,10,1024,87.295,18452.9
terrain-017267,10,10,1024,42.668,137.611
terrain-017268,10,10,1024,42.72,142.278
terrain-017269,10,10,1024,84.451,14272.3
terrain-017270,10,10,1024,85.673,15358.2
terrain-017271,10,10,1024,42.693,130.183
terrain-017272,10,10,1024,42.748,134.6
terrain-017273,10,10,1024,42.806,135.045
terrain-017274,10,10,1024,82.064,12063.7
terrain-017275,10,10,1024,42.823,134.506
terrain-017276,10,10,1024,42.883,134.951
terrain-017277,10,10,1024,65.841,27971
terrain-017278,10,10,1024,80.513,22010.2
terrain-017279,10,10,1024,82.668,25203.6
