point_id,phase,model,baseline_noc,scaled_layer,bw_multiplier,bs,minibatch,seq,orig_sm_count,baseline_sm_count,num_devices,tp,ep,dp,pp,sp,cp,onex_tp,onex_ep,onex_dp,onex_pp,kv_len_1,kv_len_2,kv_len_3,kv_len_4,tp_transform_moe,paper_logic_stps,paper_dram_stps,paper_dse_stps,paper_recon_rel_err
prefill_0445,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,16,8,1024,6,8,256,8,8,1,2,2,1,8,4,1,4,1,1,1,1,replace_only,111421.640800547,134539.808442835,111421.640800547,0
prefill_0446,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,16,8,8192,6,8,256,8,8,1,2,1,2,8,2,1,8,1,1,1,1,replace_only,73996.5774213141,97335.5344430049,73996.5774213141,0
prefill_0447,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,64,16,1024,6,8,256,2,16,1,4,2,1,2,8,1,8,1,1,1,1,replace_only,130858.692375333,170974.085523267,130858.692375333,1.11203275565589e-16
prefill_0448,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,64,64,8192,6,8,256,2,16,4,1,2,1,2,8,1,8,1,1,1,1,replace_only,82579.6540662607,109610.547662445,82579.6540662607,0
prefill_0449,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,256,256,1024,6,8,256,2,64,2,1,1,1,1,16,2,8,1,1,1,1,replace_only,140196.094170753,182628.403307359,140196.094170753,0
prefill_0450,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,256,256,8192,6,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,84923.7057439886,114311.911380667,84923.7057439886,0
prefill_0451,prefill,DeepSeekV3,torus_mesh_switch_1,L3,3,1024,1024,1024,6,8,256,1,16,16,1,1,1,2,8,2,8,1,1,1,1,replace_only,152777.137299472,207509.023774149,152777.137299472,0
prefill_0452,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,1,1,1024,5,8,256,128,2,1,1,1,1,16,16,1,1,1,1,1,1,replace_only,12548.8010502535,15753.6845216656,12548.8010502535,0
prefill_0453,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,1,1,8192,5,8,256,256,1,1,1,1,1,128,2,1,1,1,1,1,1,replace_only,13474.5655772278,18977.0810078358,13474.5655772278,1.34994289286771e-16
prefill_0454,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,4,2,1024,5,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,47492.0352049924,68395.4926471878,47492.0352049924,0
prefill_0455,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,4,2,8192,5,8,256,32,2,1,2,2,1,32,1,1,4,1,1,1,1,replace_only,48921.2594078511,75606.6495138279,48921.2594078511,0
prefill_0456,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,16,8,1024,5,8,256,8,8,1,2,2,1,8,4,1,4,1,1,1,1,replace_only,93293.087821024,139576.332444896,93293.087821024,0
prefill_0457,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,16,16,8192,5,8,256,8,8,2,1,2,1,8,2,1,8,1,1,1,1,replace_only,63623.2891080128,101238.989676145,62698.2506271659,0.0147538164397546
prefill_0458,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,64,16,1024,5,8,256,2,16,1,4,2,1,2,8,1,8,1,1,1,1,replace_only,109713.321711225,175562.434371586,109713.321711225,0
prefill_0459,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,64,64,8192,5,8,256,2,8,8,1,2,1,2,8,1,8,1,1,1,1,replace_only,69082.154791742,112550.368717975,69082.154791742,0
prefill_0460,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,256,256,1024,5,8,256,1,32,8,1,1,1,1,16,2,8,1,1,1,1,replace_only,123260.461072811,199369.196921745,123216.22335513,0.000359025106238
prefill_0461,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,256,256,8192,5,8,256,1,16,16,1,1,1,1,16,2,8,1,1,1,1,replace_only,70910.4217652136,114311.911380667,70910.4217652136,0
prefill_0462,prefill,DeepSeekV3,torus_mesh_switch_1,L3,4,1024,1024,1024,5,8,256,1,16,16,1,1,1,2,8,2,8,1,1,1,1,replace_only,125332.148080531,207509.023774149,125332.148080531,0
